0,0.0,0.0,-0.22594142259414227,-0.02510460251046025,-0.42677824267782427,-0.1589958158995816,-0.3891213389121339,-0.3723849372384937,-0.27615062761506276,-0.5313807531380753,-0.5062761506276151,-0.4602510460251046,-0.6736401673640168,-0.7112970711297071,-0.7531380753138075,-0.8619246861924686,-0.8242677824267782,-1.0,-0.3472803347280335,-0.5230125523012552,-0.41422594142259417,-0.6485355648535565,-0.3514644351464435,-0.4811715481171548,-0.30962343096234307,-0.36401673640167365,-0.18828451882845187,-0.5564853556485355,-0.2301255230125523,-0.6485355648535565,-0.1799163179916318,-0.4560669456066946,-0.14644351464435146,-0.33472803347280333,-0.02510460251046025,-0.5606694560669456,-0.08368200836820083,-0.698744769874477,-0.07531380753138076,-0.5564853556485355,-0.058577405857740586,-0.4435146443514644
0,0.0,0.0,-0.2231404958677686,-0.03305785123966942,-0.41735537190082644,-0.1652892561983471,-0.38016528925619836,-0.3760330578512397,-0.2644628099173554,-0.5247933884297521,-0.49173553719008267,-0.4669421487603306,-0.6487603305785123,-0.7148760330578512,-0.7272727272727273,-0.8636363636363636,-0.7933884297520661,-1.0,-0.3347107438016529,-0.5289256198347108,-0.4049586776859504,-0.6487603305785123,-0.34297520661157027,-0.4834710743801653,-0.30165289256198347,-0.371900826446281,-0.17768595041322313,-0.5578512396694215,-0.2231404958677686,-0.6487603305785123,-0.17355371900826447,-0.45454545454545453,-0.14049586776859505,-0.3347107438016529,-0.01652892561983471,-0.5619834710743802,-0.07024793388429752,-0.6942148760330579,-0.06611570247933884,-0.5537190082644629,-0.049586776859504134,-0.4380165289256198
0,0.0,0.0,-0.22131147540983606,-0.028688524590163935,-0.4098360655737705,-0.16393442622950818,-0.36885245901639346,-0.36885245901639346,-0.2540983606557377,-0.5163934426229508,-0.47540983606557374,-0.46311475409836067,-0.6311475409836066,-0.7131147540983607,-0.7008196721311475,-0.8647540983606558,-0.7663934426229508,-1.0,-0.319672131147541,-0.5245901639344263,-0.39344262295081966,-0.6475409836065574,-0.3401639344262295,-0.47950819672131145,-0.30327868852459017,-0.36885245901639346,-0.16393442622950818,-0.5491803278688525,-0.20901639344262296,-0.639344262295082,-0.16393442622950818,-0.44672131147540983,-0.13114754098360656,-0.32786885245901637,-0.004098360655737705,-0.5532786885245902,-0.05737704918032787,-0.6844262295081968,-0.05327868852459016,-0.5450819672131147,-0.040983606557377046,-0.430327868852459
0,0.0,0.0,-0.216,-0.04,-0.396,-0.172,-0.352,-0.368,-0.232,-0.508,-0.448,-0.468,-0.588,-0.716,-0.648,-0.864,-0.708,-1.0,-0.296,-0.516,-0.356,-0.636,-0.308,-0.468,-0.28,-0.364,-0.144,-0.54,-0.184,-0.632,-0.144,-0.44,-0.12,-0.328,0.012,-0.536,-0.036,-0.672,-0.036,-0.536,-0.024,-0.424
0,0.0,0.0,-0.21031746031746032,-0.03968253968253968,-0.3888888888888889,-0.17063492063492064,-0.3492063492063492,-0.36904761904761907,-0.2261904761904762,-0.503968253968254,-0.43253968253968256,-0.4722222222222222,-0.5634920634920635,-0.7222222222222222,-0.626984126984127,-0.8690476190476191,-0.6825396825396826,-1.0,-0.28174603174603174,-0.5198412698412699,-0.34523809523809523,-0.6428571428571429,-0.3055555555555556,-0.4880952380952381,-0.28174603174603174,-0.376984126984127,-0.13095238095238096,-0.5357142857142857,-0.17063492063492064,-0.626984126984127,-0.1388888888888889,-0.4444444444444444,-0.11507936507936507,-0.3253968253968254,0.023809523809523808,-0.5317460317460317,-0.023809523809523808,-0.6626984126984127,-0.027777777777777776,-0.5317460317460317,-0.023809523809523808,-0.42063492063492064
0,0.0,0.0,-0.21176470588235294,-0.050980392156862744,-0.3843137254901961,-0.1803921568627451,-0.3411764705882353,-0.37254901960784315,-0.2196078431372549,-0.5058823529411764,-0.4196078431372549,-0.47843137254901963,-0.5411764705882353,-0.7254901960784313,-0.6,-0.8705882352941177,-0.6470588235294118,-1.0,-0.27058823529411763,-0.5215686274509804,-0.3333333333333333,-0.6470588235294118,-0.29411764705882354,-0.49019607843137253,-0.26666666666666666,-0.3803921568627451,-0.12156862745098039,-0.5333333333333333,-0.1568627450980392,-0.6274509803921569,-0.13333333333333333,-0.4470588235294118,-0.11372549019607843,-0.32941176470588235,0.03529411764705882,-0.5215686274509804,-0.011764705882352941,-0.6588235294117647,-0.0196078431372549,-0.5294117647058824,-0.0196078431372549,-0.41568627450980394
0,0.0,0.0,-0.2054263565891473,-0.046511627906976744,-0.375968992248062,-0.18604651162790697,-0.32558139534883723,-0.375968992248062,-0.20155038759689922,-0.5038759689922481,-0.3953488372093023,-0.4806201550387597,-0.5116279069767442,-0.7248062015503876,-0.562015503875969,-0.8682170542635659,-0.6046511627906976,-1.0,-0.25193798449612403,-0.5193798449612403,-0.3062015503875969,-0.6434108527131783,-0.2713178294573643,-0.4844961240310077,-0.24806201550387597,-0.3798449612403101,-0.10465116279069768,-0.5310077519379846,-0.13565891472868216,-0.6201550387596899,-0.11627906976744186,-0.43410852713178294,-0.10077519379844961,-0.32558139534883723,0.046511627906976744,-0.5155038759689923,0.007751937984496124,-0.6472868217054264,-0.003875968992248062,-0.5155038759689923,-0.003875968992248062,-0.4069767441860465
0,0.0,0.0,-0.19771863117870722,-0.053231939163498096,-0.3612167300380228,-0.19391634980988592,-0.311787072243346,-0.376425855513308,-0.19011406844106463,-0.5019011406844106,-0.376425855513308,-0.4828897338403042,-0.4790874524714829,-0.7262357414448669,-0.5209125475285171,-0.870722433460076,-0.5551330798479087,-1.0,-0.22813688212927757,-0.5095057034220533,-0.27756653992395436,-0.6311787072243346,-0.24714828897338403,-0.4714828897338403,-0.22053231939163498,-0.3688212927756654,-0.08365019011406843,-0.5133079847908745,-0.11406844106463879,-0.6083650190114068,-0.10266159695817491,-0.42585551330798477,-0.08745247148288973,-0.3155893536121673,0.06463878326996197,-0.49809885931558934,0.026615969581749048,-0.6311787072243346,0.011406844106463879,-0.5057034220532319,0.0076045627376425855,-0.39923954372623577
0,0.0,0.0,-0.19402985074626866,-0.05970149253731343,-0.34701492537313433,-0.20522388059701493,-0.291044776119403,-0.3843283582089552,-0.16417910447761194,-0.5,-0.35074626865671643,-0.48880597014925375,-0.43656716417910446,-0.7313432835820896,-0.47388059701492535,-0.8731343283582089,-0.5,-1.0,-0.20522388059701493,-0.5111940298507462,-0.25,-0.6343283582089553,-0.22761194029850745,-0.4701492537313433,-0.208955223880597,-0.3694029850746269,-0.06716417910447761,-0.5111940298507462,-0.09328358208955224,-0.6007462686567164,-0.08208955223880597,-0.4216417910447761,-0.07462686567164178,-0.31343283582089554,0.07835820895522388,-0.48880597014925375,0.048507462686567165,-0.6231343283582089,0.026119402985074626,-0.4962686567164179,0.022388059701492536,-0.39552238805970147
0,0.0,0.0,-0.1918819188191882,-0.06642066420664207,-0.34317343173431736,-0.2140221402214022,-0.28413284132841327,-0.39114391143911437,-0.15867158671586715,-0.5055350553505535,-0.33948339483394835,-0.4907749077490775,-0.42066420664206644,-0.7306273062730627,-0.45387453874538747,-0.8708487084870848,-0.4797047970479705,-1.0,-0.19557195571955718,-0.5092250922509225,-0.23616236162361623,-0.6309963099630996,-0.2177121771217712,-0.47601476014760147,-0.2029520295202952,-0.3763837638376384,-0.05904059040590406,-0.5055350553505535,-0.08118081180811808,-0.5977859778597786,-0.07749077490774908,-0.42066420664206644,-0.07011070110701106,-0.3173431734317343,0.08487084870848709,-0.4833948339483395,0.055350553505535055,-0.6162361623616236,0.033210332103321034,-0.4907749077490775,0.025830258302583026,-0.3874538745387454
0,0.0,0.0,-0.18248175182481752,-0.06934306569343066,-0.3284671532846715,-0.21897810218978103,-0.2664233576642336,-0.3978102189781022,-0.1386861313868613,-0.5072992700729927,-0.31386861313868614,-0.49635036496350365,-0.38321167883211676,-0.7372262773722628,-0.4124087591240876,-0.8759124087591241,-0.4306569343065693,-1.0,-0.17153284671532848,-0.5072992700729927,-0.20802919708029197,-0.635036496350365,-0.19343065693430658,-0.4744525547445255,-0.17518248175182483,-0.3722627737226277,-0.0364963503649635,-0.5,-0.058394160583941604,-0.5948905109489051,-0.06204379562043796,-0.41605839416058393,-0.058394160583941604,-0.3102189781021898,0.10583941605839416,-0.4708029197080292,0.08029197080291971,-0.6021897810218978,0.051094890510948905,-0.48175182481751827,0.0364963503649635,-0.3795620437956204
0,0.0,0.0,-0.18115942028985507,-0.07246376811594203,-0.3188405797101449,-0.22826086956521738,-0.2536231884057971,-0.39855072463768115,-0.11956521739130435,-0.5036231884057971,-0.29347826086956524,-0.4963768115942029,-0.36231884057971014,-0.7355072463768116,-0.38405797101449274,-0.8768115942028986,-0.40217391304347827,-1.0,-0.15579710144927536,-0.5072463768115942,-0.1956521739130435,-0.6304347826086957,-0.18840579710144928,-0.4673913043478261,-0.17028985507246377,-0.3695652173913043,-0.021739130434782608,-0.4963768115942029,-0.04710144927536232,-0.5869565217391305,-0.057971014492753624,-0.40942028985507245,-0.050724637681159424,-0.3079710144927536,0.11594202898550725,-0.4601449275362319,0.09057971014492754,-0.5905797101449275,0.05434782608695652,-0.47101449275362317,0.043478260869565216,-0.37318840579710144
